Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Nov-29-2019,49.540,48.000,47.250,49.610,46.500,120500
Nov-28-2019,47.250,45.510,45.000,47.250,45.500,75500
Nov-27-2019,45.000,46.240,44.040,46.240,44.500,72000
Nov-26-2019,44.040,44.000,43.240,44.600,43.000,77000
Nov-25-2019,43.240,43.200,41.190,43.240,40.600,94000
Nov-22-2019,41.190,40.980,39.900,41.350,40.800,91000
Nov-21-2019,39.900,40.000,40.540,40.500,39.500,165500
Nov-20-2019,40.540,40.500,41.490,41.000,40.000,32000
Nov-19-2019,41.490,42.000,41.740,42.500,41.200,106000
Nov-18-2019,41.740,40.500,40.050,42.050,40.500,350000
Nov-15-2019,40.050,39.750,39.000,40.950,39.750,144000
Nov-14-2019,39.000,40.350,39.200,40.900,38.650,80500
Nov-13-2019,39.200,36.260,37.340,39.200,36.260,153500
Nov-12-2019,37.340,37.000,37.370,37.340,36.520,30000
Nov-11-2019,37.370,37.500,36.980,38.490,36.200,136500
Nov-08-2019,36.980,36.000,35.280,37.040,35.900,132000
Nov-07-2019,36.980,36.000,35.280,37.040,35.900,132000
Nov-06-2019,36.060,36.100,35.750,36.800,35.750,285000
Nov-05-2019,35.750,35.900,35.250,36.500,34.500,115000
Nov-04-2019,35.250,34.250,33.810,35.490,34.250,107000
Nov-01-2019,33.810,34.000,33.950,34.200,33.500,41000
Oct-30-2019,34.060,33.100,33.490,35.160,33.100,60000
Oct-29-2019,33.490,32.010,33.500,34.300,31.900,33000
Oct-28-2019,33.500,32.840,32.250,33.860,32.600,127500
Oct-25-2019,32.250,33.000,33.100,33.000,32.000,16000
Oct-24-2019,33.100,33.100,33.600,34.500,33.100,48000
Oct-23-2019,33.600,32.980,32.000,33.600,32.500,105500
Oct-22-2019,32.000,32.000,31.790,32.000,31.970,24500
Oct-21-2019,31.790,32.050,33.240,32.740,31.580,52000
Oct-18-2019,33.240,33.010,33.300,33.240,32.060,6000
Oct-17-2019,33.300,33.000,33.200,33.750,33.000,21500
Oct-16-2019,33.200,32.000,32.020,33.200,32.000,30000
Oct-15-2019,32.020,31.950,32.500,32.500,31.900,59500
Oct-14-2019,32.500,33.490,33.090,33.490,32.050,40500
Oct-11-2019,33.090,33.800,34.260,34.000,33.000,95000
Oct-10-2019,34.260,34.000,33.600,34.900,33.780,126000
Oct-09-2019,33.600,32.000,32.000,33.600,31.990,184000
Oct-08-2019,32.000,31.100,31.840,32.600,30.500,311500
Oct-07-2019,31.840,31.650,31.500,32.400,31.650,28000
Oct-04-2019,31.500,32.000,31.340,32.400,31.210,79500
Oct-03-2019,31.340,29.600,29.850,31.340,29.600,374500
Oct-02-2019,29.850,29.000,28.870,29.980,29.000,162000
Oct-01-2019,28.870,27.700,27.500,28.870,27.700,87500
