Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Jul-30-2019,313.950,309.990,299.000,313.950,309.990,27300
Jul-29-2019,299.000,300.000,310.010,300.000,298.000,300
Jul-23-2019,310.010,311.000,310.000,320.000,303.000,38100
Jul-19-2019,315.000,319.000,320.000,320.000,315.000,11200
Jul-18-2019,320.000,314.990,319.940,320.000,314.990,101600
Jul-15-2019,319.940,300.000,305.000,320.250,295.000,51800
Jul-12-2019,305.000,305.000,313.770,305.000,298.100,200
Jul-11-2019,313.770,0.000,318.000,313.770,313.770,0
Jul-10-2019,318.000,318.000,319.000,318.000,318.000,400
Jul-09-2019,319.000,301.000,310.000,319.000,301.000,900
Jul-08-2019,310.000,310.000,315.000,310.000,310.000,200
Jul-04-2019,315.000,315.000,314.630,315.000,315.000,300
Jul-03-2019,314.630,305.000,321.000,320.000,305.000,1900
Jul-02-2019,321.000,319.000,321.000,322.000,319.000,16300
Jul-01-2019,321.000,306.000,321.670,321.000,306.000,1400
Jun-28-2019,321.670,300.000,308.000,323.000,300.000,5500
Jun-27-2019,308.000,299.000,300.000,312.000,299.000,2300
Jun-26-2019,300.000,302.000,309.000,310.000,300.000,3100
Jun-25-2019,309.000,310.000,308.000,314.000,309.000,3500
Jun-21-2019,309.000,311.000,311.000,311.000,309.000,600
Jun-20-2019,311.000,322.000,310.000,322.000,311.000,1100
Jun-19-2019,310.000,315.000,310.000,315.000,310.000,1000
Jun-18-2019,310.000,325.000,325.000,325.000,310.000,5600
Jun-17-2019,325.000,320.000,321.290,325.000,320.000,23200
Jun-14-2019,321.290,309.000,309.980,324.000,309.000,5500
Jun-13-2019,309.980,310.000,310.500,310.000,309.900,6300
Jun-12-2019,310.500,312.000,312.000,312.300,297.000,2700
Jun-11-2019,312.000,297.130,312.750,312.000,297.130,4500
Jun-10-2019,312.750,317.000,319.000,317.000,309.000,3800
Jun-03-2019,319.000,312.000,322.000,320.000,306.000,2400
May-30-2019,322.000,330.000,323.140,333.000,315.000,5300
May-29-2019,397.770,396.750,396.750,405.000,396.750,3500
May-28-2019,396.750,382.250,398.000,399.000,382.250,3300
May-27-2019,398.000,399.000,397.130,399.000,397.130,1500
May-24-2019,397.130,396.000,396.960,399.000,395.000,1800
May-23-2019,396.960,399.000,393.130,399.000,390.500,2300
May-22-2019,393.130,396.000,390.000,396.200,390.000,3000
May-21-2019,390.000,390.000,390.000,390.000,390.000,2000
May-20-2019,390.000,390.000,387.000,390.000,389.000,2400
May-17-2019,387.000,382.000,390.000,390.000,382.000,2300
May-16-2019,390.000,382.000,390.270,395.000,382.000,1500
May-15-2019,390.270,390.000,379.000,394.000,389.000,3800
May-14-2019,379.000,390.000,389.070,390.000,379.000,10700
May-13-2019,389.070,386.000,399.600,390.000,385.000,2600
May-10-2019,399.600,395.000,395.000,400.000,395.000,700
May-09-2019,395.000,390.000,389.990,399.000,390.000,10500
May-08-2019,389.990,381.000,394.000,390.000,379.000,1700
May-07-2019,394.000,386.000,394.000,394.000,386.000,300
May-06-2019,394.000,394.000,394.000,394.000,394.000,300
May-03-2019,394.000,396.000,401.000,396.000,394.000,700
May-02-2019,401.000,395.000,400.000,401.000,395.000,1000
Apr-30-2019,400.000,400.000,400.100,400.000,400.000,600
Apr-29-2019,400.100,400.000,399.860,402.000,400.000,3100
Apr-26-2019,399.860,395.000,388.700,399.990,394.000,700
Apr-25-2019,388.700,405.000,396.180,409.000,386.000,7800
Apr-24-2019,396.180,385.000,388.440,407.860,381.000,5100
Apr-23-2019,388.440,383.000,380.000,390.000,383.000,900
Apr-16-2019,380.000,380.000,375.000,380.000,380.000,300
Apr-12-2019,375.000,375.000,375.000,375.000,375.000,2000
Apr-10-2019,375.000,374.900,360.000,375.000,366.000,800
Apr-09-2019,360.000,362.250,360.000,365.000,360.000,1100
Apr-03-2019,374.000,374.000,378.000,374.000,374.000,100
Mar-27-2019,378.000,378.000,360.000,378.000,378.000,400
Mar-22-2019,360.000,370.000,370.000,370.000,360.000,1200
Mar-20-2019,370.000,372.000,370.440,375.000,365.000,2500
Mar-19-2019,370.440,371.000,370.000,371.000,370.000,800
Mar-18-2019,370.000,376.000,380.000,376.000,370.000,300
Mar-15-2019,380.000,385.000,385.000,385.000,380.000,400
Mar-14-2019,385.000,385.000,380.000,385.000,385.000,500
Mar-11-2019,380.000,380.330,398.330,385.000,380.000,900
Mar-07-2019,398.330,395.000,400.000,399.990,395.000,900
Mar-06-2019,400.000,400.000,400.000,400.000,400.000,100
Mar-05-2019,400.000,400.000,395.000,400.000,400.000,500
Mar-01-2019,385.000,385.000,375.250,385.000,385.000,100
Feb-27-2019,375.250,377.000,395.000,377.000,375.250,700
Feb-26-2019,395.000,396.000,380.000,399.000,395.000,1700
Feb-22-2019,380.000,380.000,390.000,380.000,380.000,100
Feb-19-2019,390.000,390.000,394.000,390.000,390.000,100
Feb-18-2019,394.000,394.000,386.000,394.000,394.000,100
Feb-15-2019,386.000,386.000,384.000,386.000,386.000,100
Feb-14-2019,384.000,384.000,395.000,384.000,384.000,100
Feb-13-2019,395.000,395.000,390.000,395.000,395.000,100
Feb-12-2019,390.000,389.000,390.600,390.000,389.000,700
Feb-11-2019,390.600,380.000,386.000,391.000,380.000,2500
Feb-08-2019,386.000,386.000,395.000,386.000,386.000,100
Feb-07-2019,395.000,395.000,391.010,395.000,395.000,5500
Feb-06-2019,391.010,398.850,390.000,398.850,385.010,1000
Feb-04-2019,390.000,381.000,379.800,390.000,380.000,1700
Jan-31-2019,379.800,379.900,362.490,380.000,373.990,2500
Jan-30-2019,362.490,375.000,380.000,375.000,361.000,7800
Jan-29-2019,380.000,378.000,380.000,380.000,378.000,400
Jan-28-2019,380.000,377.000,370.000,380.000,377.000,600
Jan-25-2019,370.000,370.000,387.000,370.000,370.000,100
Jan-24-2019,387.000,387.000,389.980,387.000,387.000,200
Jan-23-2019,389.980,392.750,383.250,392.750,388.000,1000
Jan-22-2019,383.250,394.490,397.000,394.500,383.000,1000
Jan-21-2019,397.000,397.900,387.000,398.010,397.000,600
Jan-18-2019,387.000,381.000,380.000,387.000,381.000,900
Jan-17-2019,380.000,380.000,384.000,380.000,380.000,500
Jan-15-2019,384.000,394.000,385.100,394.000,380.100,700
Jan-14-2019,385.100,394.100,390.640,394.100,385.100,20600
Jan-08-2019,390.640,392.500,390.000,392.500,390.000,700
Jan-07-2019,390.000,413.400,393.740,413.400,390.000,800
Jan-04-2019,393.740,393.740,375.000,393.740,393.740,100
Dec-31-2018,375.000,361.000,361.010,378.000,361.000,1850
Dec-28-2018,361.010,365.000,380.010,380.000,361.010,600
Dec-27-2018,380.010,385.000,380.010,385.000,385.000,50
Dec-26-2018,380.010,389.000,380.010,389.000,389.000,50
Dec-24-2018,380.010,380.010,399.000,380.010,380.000,150
Dec-21-2018,399.000,399.000,400.000,399.000,395.000,800
Dec-20-2018,400.000,400.000,399.000,400.000,400.000,200
Dec-19-2018,399.000,399.000,405.000,399.000,399.000,4500
Dec-18-2018,405.000,404.990,400.000,405.000,404.990,150
Dec-13-2018,400.000,400.000,400.000,400.000,400.000,250
Dec-12-2018,400.000,403.000,410.000,404.000,400.000,350
Dec-11-2018,410.000,414.000,414.670,414.000,410.000,27300
Dec-10-2018,424.670,434.000,433.670,434.500,421.000,27800
Dec-07-2018,433.670,420.010,430.000,434.000,420.000,400
Dec-06-2018,430.000,429.000,421.330,430.000,429.000,200
Dec-05-2018,421.330,421.010,439.990,422.000,420.000,600
Dec-04-2018,439.990,440.000,425.000,440.000,439.950,500
Nov-30-2018,425.000,425.000,434.330,425.000,425.000,1000
Nov-29-2018,434.330,435.000,432.000,435.000,433.000,150
Nov-28-2018,432.000,432.000,431.660,432.000,432.000,200
Nov-27-2018,431.660,430.000,434.670,439.970,430.000,950
Nov-26-2018,434.670,450.000,450.000,450.000,430.000,1600
Nov-23-2018,450.000,450.000,450.000,450.000,450.000,500
Nov-22-2018,450.000,464.000,446.750,465.000,449.000,1600
Nov-20-2018,446.750,448.250,449.600,448.500,445.000,700
Nov-19-2018,449.600,440.000,444.000,453.000,440.000,750
Nov-16-2018,444.000,435.000,449.360,451.000,435.000,950
Nov-15-2018,449.360,455.000,435.000,455.500,448.050,450
Nov-14-2018,435.000,435.000,440.000,435.000,435.000,100
Nov-13-2018,440.000,440.000,445.000,440.000,440.000,500
Nov-12-2018,445.000,440.510,446.000,445.510,440.510,400
Nov-09-2018,446.000,0.000,446.000,446.000,446.000,1000
Nov-07-2018,446.000,454.990,446.700,455.500,446.000,1600
Nov-06-2018,446.700,460.000,448.330,460.000,440.100,700
Nov-05-2018,448.330,461.000,441.040,461.000,445.000,1050
Nov-02-2018,441.040,430.000,424.330,442.000,430.000,3000
Nov-01-2018,424.330,403.000,409.460,425.000,403.000,1450
Oct-30-2018,409.460,408.000,409.460,408.000,408.000,3550
Oct-29-2018,409.460,430.000,425.000,431.000,403.750,5200
Oct-25-2018,425.000,435.000,435.000,435.000,425.000,1000
Oct-24-2018,435.000,435.000,430.000,441.000,427.000,750
Oct-19-2018,436.000,410.000,415.740,436.000,410.000,1850
Oct-18-2018,415.740,410.000,397.570,417.400,405.000,1950
Oct-17-2018,397.570,395.000,379.980,398.950,395.000,2150
Oct-16-2018,379.980,380.000,364.000,380.000,379.950,100
Oct-15-2018,364.000,375.000,380.000,375.000,362.000,300
Oct-12-2018,380.000,380.000,386.000,380.000,380.000,1650
Oct-11-2018,386.000,386.000,395.000,386.000,386.000,200
Oct-10-2018,395.000,395.000,410.000,395.000,395.000,600
Oct-09-2018,410.000,415.000,412.500,415.000,410.000,1700
Oct-08-2018,412.500,407.000,420.000,420.000,406.500,7700
Oct-05-2018,420.000,406.550,420.000,406.550,406.550,50
Oct-04-2018,420.000,410.000,415.360,420.000,410.000,400
Oct-03-2018,415.360,415.500,415.620,415.500,415.000,350
Oct-02-2018,415.620,420.000,410.000,420.000,415.000,900
Oct-01-2018,410.000,410.000,420.000,410.000,410.000,3000
Sep-28-2018,420.000,420.000,429.360,420.000,420.000,150
Sep-27-2018,429.360,439.000,441.330,442.000,419.270,1000
Sep-26-2018,441.330,449.000,436.000,449.000,430.000,300
Sep-25-2018,436.000,0.000,436.000,436.000,436.000,2700
Sep-24-2018,436.000,420.000,436.000,420.000,420.000,50
Sep-19-2018,436.000,440.000,445.990,440.000,436.000,350
Sep-18-2018,445.990,430.000,425.450,446.480,430.000,550
Sep-17-2018,425.450,425.000,422.510,426.000,425.000,700
Sep-14-2018,422.510,422.000,435.000,435.000,415.010,350
Sep-13-2018,435.000,440.000,435.000,440.000,440.000,50
Sep-12-2018,435.000,435.000,428.000,435.000,435.000,450
Sep-11-2018,428.000,430.000,414.670,430.000,428.000,200
Sep-10-2018,414.670,412.010,433.000,420.000,412.010,150
Sep-07-2018,433.000,430.010,433.000,430.010,430.010,50
Sep-04-2018,433.000,426.000,429.510,433.000,426.000,500
Aug-31-2018,452.000,452.000,451.020,452.000,452.000,150
Aug-30-2018,451.020,450.000,455.000,460.000,450.000,650
Aug-29-2018,455.000,455.000,447.000,455.000,455.000,100
Aug-28-2018,447.000,447.000,457.000,447.000,447.000,100
Aug-27-2018,457.000,450.000,457.000,450.000,450.000,50
Aug-24-2018,457.000,0.000,457.000,457.000,457.000,200
Aug-17-2018,457.000,445.050,443.500,457.000,445.050,400
Aug-16-2018,443.500,432.000,440.000,460.000,422.000,4150
Aug-15-2018,440.000,0.000,440.000,440.000,440.000,15300
Aug-13-2018,440.000,440.000,440.130,440.010,440.000,550
Aug-10-2018,440.130,435.000,451.000,441.000,432.000,1000
Aug-09-2018,451.000,451.990,440.000,454.000,445.000,250
Aug-08-2018,440.000,435.000,440.000,440.000,430.000,1200
Aug-07-2018,440.000,442.000,446.330,442.000,440.000,900
Aug-06-2018,446.330,451.000,450.970,451.000,442.000,1450
Aug-03-2018,450.970,440.000,450.000,459.900,430.000,2700
Aug-02-2018,450.000,448.000,446.500,450.050,447.000,4150
Aug-01-2018,446.500,455.000,470.000,455.000,446.500,4300
Jul-31-2018,470.000,451.000,455.000,474.000,451.000,2500
Jul-30-2018,455.000,445.000,440.670,459.000,440.000,8800
Jul-27-2018,440.670,449.000,440.000,449.000,440.000,200
Jul-26-2018,440.000,440.000,443.500,440.000,440.000,100
Jul-24-2018,443.500,440.000,423.500,444.000,440.000,650
Jul-20-2018,423.160,417.050,439.000,435.000,417.050,1900
Jul-19-2018,439.000,435.000,437.680,454.000,430.000,1000
Jul-18-2018,437.680,420.000,426.060,445.000,417.000,1150
Jul-17-2018,426.060,426.000,438.020,439.000,426.000,800
Jul-16-2018,438.020,450.000,446.500,450.000,438.000,20250
Jul-13-2018,446.500,438.000,440.000,448.000,435.000,6000
Jul-12-2018,440.000,431.000,438.640,448.500,431.000,1500
Jul-11-2018,438.640,445.000,449.750,450.000,433.010,2100
Jul-10-2018,449.750,445.000,449.990,450.000,445.000,1000
Jul-09-2018,449.990,440.000,455.000,451.000,440.000,550
Jul-06-2018,455.000,452.000,453.280,455.000,452.000,500
Jul-05-2018,453.280,445.000,464.950,483.900,445.000,9950
Jul-04-2018,464.950,455.760,469.500,464.950,449.000,350
Jul-03-2018,469.500,471.000,484.500,471.000,460.280,7450
Jul-02-2018,484.500,484.520,510.000,489.000,484.500,11300
Jun-29-2018,510.000,501.000,511.000,510.000,501.000,200
Jun-28-2018,511.000,513.500,515.000,520.000,510.000,5700
Jun-27-2018,515.000,515.000,515.320,515.000,515.000,800
Jun-26-2018,515.320,520.000,520.500,521.000,514.000,9000
Jun-25-2018,520.500,511.120,531.500,521.000,505.000,2500
Jun-22-2018,531.500,530.000,540.000,540.000,530.000,750
Jun-21-2018,540.000,540.000,559.800,550.000,540.000,950
Jun-20-2018,559.800,560.000,555.000,560.000,559.800,1050
Jun-19-2018,555.000,555.000,559.500,555.000,555.000,450
Jun-14-2018,559.500,569.000,579.990,569.000,551.500,2250
Jun-13-2018,579.990,590.000,575.500,599.000,575.000,8850
Jun-12-2018,575.500,610.000,590.700,610.000,569.000,700
Jun-07-2018,603.100,609.900,604.890,609.900,603.100,800
Jun-06-2018,604.890,602.000,605.000,605.000,600.000,6350
Jun-05-2018,605.000,603.000,602.110,605.250,603.000,2150
Jun-01-2018,602.110,609.990,605.050,610.000,602.000,1000
May-31-2018,605.050,602.000,605.000,607.000,602.000,1150
May-30-2018,605.000,605.000,611.000,605.000,605.000,100
May-29-2018,611.000,620.000,614.000,620.000,610.000,3500
May-28-2018,614.000,618.490,608.480,621.000,614.000,1700
May-24-2018,608.480,619.790,608.000,620.000,605.200,950
May-23-2018,608.000,608.100,610.000,620.000,608.000,1750
May-22-2018,610.000,610.000,610.400,610.000,610.000,100
May-21-2018,610.400,0.000,610.400,610.400,610.400,2400
May-18-2018,610.400,606.000,610.000,611.000,606.000,1600
May-17-2018,610.000,610.010,610.000,610.010,609.990,7550
May-16-2018,610.000,616.500,605.020,616.500,610.000,10750
May-15-2018,605.020,601.100,609.900,605.100,601.100,400
May-14-2018,609.900,617.000,610.050,640.000,600.000,7650
May-11-2018,610.050,612.000,610.060,612.000,610.000,13600
May-10-2018,610.060,610.000,609.650,612.000,610.000,8400
May-09-2018,609.650,601.000,614.000,610.000,600.000,5550
May-08-2018,614.000,623.500,612.000,623.500,600.000,850
May-07-2018,612.000,632.880,613.780,632.880,612.000,1300
May-04-2018,613.780,630.000,605.150,630.000,605.550,600
May-03-2018,605.150,608.060,617.070,608.060,605.150,150
May-02-2018,617.070,631.000,630.790,631.800,610.000,14800
Apr-30-2018,630.790,615.000,609.000,639.450,615.000,34350
Apr-27-2018,609.000,580.000,580.000,609.000,580.000,13450
Apr-26-2018,580.000,580.000,575.010,580.000,576.050,300
