Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Nov-29-2018,98.240,98.750,98.890,98.950,97.750,762000
Nov-28-2018,98.890,99.400,99.430,99.500,98.000,529500
Nov-27-2018,99.430,99.100,99.450,99.700,98.810,175500
Nov-26-2018,99.450,99.200,99.550,99.700,98.750,315500
Nov-23-2018,99.550,98.550,99.050,99.750,98.250,175000
Nov-22-2018,99.050,98.200,98.800,99.500,98.200,243000
Nov-20-2018,98.800,98.000,98.240,99.000,97.020,253000
Nov-19-2018,98.240,99.080,100.060,99.080,98.000,586000
Nov-16-2018,100.060,99.500,99.730,100.740,99.500,660500
Nov-15-2018,99.730,98.900,98.740,99.880,98.300,306500
Nov-14-2018,98.740,98.500,98.740,99.000,98.000,236000
Nov-13-2018,98.740,98.100,98.640,98.990,98.000,176000
