Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Oct-08-2019,171.500,177.500,177.240,183.450,170.510,5310500
Oct-07-2019,177.240,169.260,168.820,177.260,168.500,2851900
Oct-04-2019,168.820,166.000,165.600,169.490,164.320,1620100
Oct-03-2019,165.600,161.990,162.100,167.400,160.510,2593000
Oct-02-2019,162.100,159.490,159.120,163.000,159.000,1467300
Oct-01-2019,159.120,157.500,157.490,161.000,156.000,1498900
Sep-30-2019,157.490,157.900,156.490,159.500,155.500,1581100
Sep-27-2019,156.490,154.000,153.470,156.990,153.530,1009000
Sep-26-2019,153.470,156.000,155.670,156.500,153.000,1129300
Sep-25-2019,155.670,155.800,155.930,163.720,153.200,6961800
Sep-24-2019,155.930,153.000,152.670,156.500,151.500,1838100
Sep-23-2019,152.670,155.000,153.500,160.500,151.110,5230300
Sep-20-2019,153.500,152.980,149.980,154.800,150.300,3457000
Sep-19-2019,149.980,143.210,142.840,149.980,143.210,3095400
Sep-18-2019,142.840,141.000,140.810,144.500,138.110,1258500
Sep-17-2019,140.810,144.200,143.680,144.250,140.050,938500
Sep-16-2019,143.680,143.500,139.550,144.390,140.510,1415800
Sep-13-2019,139.550,140.370,140.370,140.600,138.000,677400
Sep-12-2019,140.370,136.100,136.480,142.400,135.990,2055700
Sep-11-2019,136.480,134.050,133.640,137.800,133.990,982600
Sep-06-2019,133.640,131.500,132.710,135.000,130.010,294900
Sep-05-2019,132.710,136.000,134.000,138.200,132.050,1031000
Sep-04-2019,134.000,127.900,127.830,134.220,127.200,1139500
Sep-03-2019,127.830,129.990,128.840,131.900,126.620,563800
Sep-02-2019,128.840,126.800,124.540,129.990,125.500,382000
Aug-30-2019,124.540,128.100,130.060,131.490,123.800,601800
Aug-29-2019,130.060,132.250,134.000,134.200,129.500,704800
Aug-28-2019,134.000,134.000,133.780,138.150,133.000,1129200
Aug-27-2019,133.780,132.000,134.010,134.900,128.850,1157200
Aug-23-2019,141.020,146.010,145.260,146.500,140.120,1146800
Aug-22-2019,145.260,141.200,138.770,145.700,141.000,1572900
Aug-21-2019,138.770,136.980,135.500,141.510,131.500,1862400
Aug-20-2019,135.500,134.490,133.780,137.790,132.500,1568800
Aug-19-2019,133.780,126.250,127.850,134.240,126.250,1148600
Aug-16-2019,127.850,132.000,133.010,132.000,127.260,604200
Aug-09-2019,133.010,135.500,135.850,138.010,132.000,480100
Aug-08-2019,135.850,133.100,134.200,137.900,130.120,940100
Aug-07-2019,134.200,141.000,141.190,141.000,134.140,941000
Aug-06-2019,141.190,143.150,143.250,145.000,140.010,615800
Aug-05-2019,143.250,143.250,145.700,144.850,141.610,184600
Aug-02-2019,145.700,148.900,148.900,149.000,143.290,456300
Aug-01-2019,148.900,151.130,150.180,152.000,148.250,296600
Jul-31-2019,150.180,147.000,146.410,151.000,145.800,390700
Jul-30-2019,146.410,144.050,144.860,147.800,142.510,233000
Jul-29-2019,144.860,147.000,147.620,149.250,144.100,306200
Jul-26-2019,147.620,150.000,150.510,150.120,147.200,352700
Jul-25-2019,150.510,153.050,154.130,153.050,148.250,802000
Jul-24-2019,154.130,156.990,156.510,156.990,153.100,500000
Jul-23-2019,156.510,156.110,155.930,158.000,153.700,758100
Jul-19-2019,153.510,148.400,147.430,154.800,146.000,1283500
Jul-18-2019,147.430,152.000,152.440,157.000,146.500,2048900
Jul-17-2019,152.440,154.900,153.130,160.000,149.500,2219100
Jul-16-2019,153.130,148.000,150.300,154.000,144.200,1741400
Jul-15-2019,150.300,155.100,158.210,155.790,150.300,1113500
Jul-12-2019,158.210,164.200,163.830,164.200,157.800,467000
Jul-11-2019,163.830,163.250,162.600,165.000,162.500,516000
Jul-10-2019,162.600,163.100,162.800,164.000,162.000,452700
Jul-09-2019,162.800,161.000,161.290,165.000,160.110,429600
Jul-08-2019,161.290,168.250,167.980,168.740,160.250,432700
