Date,Returns
2020-Jul-15,0.000000
2020-Jul-16,0.001889
2020-Jul-17,0.000000
2020-Jul-20,-0.001885
2020-Jul-21,0.000000
2020-Jul-23,0.000000
2020-Jul-24,0.000000
2020-Jul-27,0.000000
2020-Jul-28,0.000000
2020-Jul-29,0.000000
2020-Jul-30,0.000000
2020-Aug-03,0.000000
2020-Aug-04,0.000000
2020-Aug-07,0.000000
